REGION,TECHNOLOGY,YEAR,VALUE
RE1,LNDOTCHI,2034,0.6064
RE1,LNDOTCHI,2035,0.6125
RE1,LNDOTCHI,2036,0.6186
RE1,LNDOTCHI,2037,0.6248
RE1,LNDOTCHI,2038,0.631
RE1,LNDOTCHI,2039,0.6373
RE1,LNDOTCHI,2040,0.6437
RE1,LNDOTCHI,2041,0.6501
RE1,LNDOTCHI,2042,0.6566
RE1,LNDOTCHI,2043,0.6632
RE1,LNDOTCHI,2044,0.6698
RE1,LNDOTCHI,2045,0.6765
RE1,LNDOTCHI,2046,0.6833
RE1,LNDOTCHI,2047,0.6901
RE1,LNDOTCHI,2048,0.697
RE1,LNDOTCHI,2049,0.704
RE1,LNDOTCHI,2050,0.7111
RE1,LNDOTCLI,2020,5.0436
RE1,LNDOTCLI,2021,8.7377
RE1,LNDOTCLI,2022,8.4981
RE1,LNDOTCLI,2023,8.2705
RE1,LNDOTCLI,2024,7.9678
RE1,LNDOTCLI,2025,7.6863
RE1,LNDOTCLI,2026,7.3871
RE1,LNDOTCLI,2027,7.1118
RE1,LNDOTCLI,2028,6.8269
RE1,LNDOTCLI,2029,6.5389
RE1,LNDOTCLI,2030,6.3006
RE1,LNDOTCLI,2031,6.9307
RE1,LNDOTCLI,2032,7.6238
RE1,LNDOTCLI,2033,8.3861
RE1,LNDOTCLI,2034,9.2247
RE1,LNDOTCLI,2035,10.1472
RE1,LNDOTCLI,2036,11.1619
RE1,LNDOTCLI,2037,12.2781
RE1,LNDOTCLI,2038,13.5059
RE1,LNDOTCLI,2039,14.8565
RE1,LNDOTCLI,2040,16.3422
RE1,LNDOTCLI,2041,17.9764
RE1,LNDOTCLI,2042,19.7741
RE1,LNDOTCLI,2043,21.7515
RE1,LNDOTCLI,2044,23.9266
RE1,LNDOTCLI,2045,26.3193
RE1,LNDOTCLI,2046,28.9512
RE1,LNDOTCLI,2047,31.8463
RE1,LNDOTCLI,2048,35.031
RE1,LNDOTCLI,2049,38.3089
RE1,LNDOTCLI,2050,42.1398
RE1,LNDSGCHI,2020,0.0295
RE1,LNDSGCHI,2021,0.0532
RE1,LNDSGCHI,2022,0.0518
RE1,LNDSGCHI,2023,0.0504
RE1,LNDSGCHI,2024,0.0487
RE1,LNDSGCHI,2025,0.047
RE1,LNDSGCHI,2026,0.0453
RE1,LNDSGCHI,2027,0.0437
RE1,LNDSGCHI,2028,0.042
RE1,LNDSGCHI,2029,0.0403
RE1,LNDSGCHI,2030,0.0386
RE1,LNDSGCHI,2031,0.037
RE1,LNDSGCHI,2032,0.0425
RE1,LNDSGCHI,2033,0.051
RE1,LNDSGCHI,2034,0.0611
RE1,LNDSGCHI,2035,0.0734
RE1,LNDSGCHI,2036,0.088
RE1,LNDSGCHI,2037,0.1057
RE1,LNDSGCHI,2038,0.1268
RE1,LNDSGCHI,2039,0.1521
RE1,LNDSGCHI,2040,0.1826
RE1,LNDSGCHI,2041,0.2191
RE1,LNDSGCHI,2042,0.2629
RE1,LNDSGCHI,2043,0.3155
RE1,LNDSGCHI,2044,0.3786
RE1,LNDSGCHI,2045,0.4543
RE1,LNDSGCHI,2046,0.5451
RE1,LNDSGCHI,2047,0.6542
RE1,LNDSGCHI,2048,0.785
RE1,LNDSGCHI,2049,0.942
RE1,LNDSGCHI,2050,1.0094
RE1,LNDFOR,2020,170.42
RE1,LNDFOR,2021,170.42
RE1,LNDFOR,2022,171.545
RE1,LNDFOR,2023,174.885
RE1,LNDFOR,2024,178.1316
RE1,LNDFOR,2025,180.9633
RE1,LNDFOR,2026,183.7516
RE1,LNDFOR,2027,186.2542
RE1,LNDFOR,2028,188.4869
RE1,LNDFOR,2029,190.4461
RE1,LNDFOR,2030,192.8622
RE1,LNDFOR,2031,195.6698
RE1,LNDFOR,2032,198.8756
RE1,LNDFOR,2033,202.0291
RE1,LNDFOR,2034,204.9462
RE1,LNDFOR,2035,207.6461
RE1,LNDFOR,2036,211.018
RE1,LNDFOR,2037,215.5909
RE1,LNDFOR,2038,219.5524
RE1,LNDFOR,2039,223.4871
RE1,LNDFOR,2040,226.1061
RE1,LNDFOR,2041,228.6171
RE1,LNDFOR,2042,230.7897
RE1,LNDFOR,2043,232.6734
RE1,LNDFOR,2044,233.2187
RE1,LNDFOR,2045,233.6272
RE1,LNDFOR,2046,233.5734
RE1,LNDFOR,2047,232.8473
RE1,LNDFOR,2048,231.7958
RE1,LNDFOR,2049,230.5758
RE1,LNDFOR,2050,228.916
RE1,LNDBLT,2020,3.3297
RE1,LNDBLT,2021,3.3297
RE1,LNDBLT,2022,3.3297
RE1,LNDBLT,2023,3.4176
RE1,LNDBLT,2024,3.5078
RE1,LNDBLT,2025,3.6004
RE1,LNDBLT,2026,3.6954
RE1,LNDBLT,2027,3.8711
RE1,LNDBLT,2028,3.8931
RE1,LNDBLT,2029,3.9959
RE1,LNDBLT,2030,4.1014
RE1,LNDBLT,2031,4.2097
RE1,LNDBLT,2032,4.3208
RE1,LNDBLT,2033,4.4349
RE1,LNDBLT,2034,4.552
RE1,LNDBLT,2035,4.6721
RE1,LNDBLT,2036,4.7955
RE1,LNDBLT,2037,4.9221
RE1,LNDBLT,2038,5.052
RE1,LNDBLT,2039,5.1854
RE1,LNDBLT,2040,5.3223
RE1,LNDBLT,2041,5.4628
RE1,LNDBLT,2042,5.607
RE1,LNDBLT,2043,5.7551
RE1,LNDBLT,2044,5.907
RE1,LNDBLT,2045,6.0629
RE1,LNDBLT,2046,6.223
RE1,LNDBLT,2047,6.3873
RE1,LNDBLT,2048,6.5559
RE1,LNDBLT,2049,6.729
RE1,LNDBLT,2050,6.9066
RE1,LNDWAT,2020,14.2912
RE1,LNDWAT,2021,14.2912
RE1,LNDWAT,2022,14.2912
RE1,LNDWAT,2023,14.2912
RE1,LNDWAT,2024,14.2912
RE1,LNDWAT,2025,14.2912
RE1,LNDWAT,2026,14.2912
RE1,LNDWAT,2027,14.2912
RE1,LNDWAT,2028,14.2912
RE1,LNDWAT,2029,14.2912
RE1,LNDWAT,2030,14.2912
RE1,LNDWAT,2031,14.2912
RE1,LNDWAT,2032,14.2912
RE1,LNDWAT,2033,14.2912
RE1,LNDWAT,2034,14.2912
RE1,LNDWAT,2035,14.2912
RE1,LNDWAT,2036,14.2912
RE1,LNDWAT,2037,14.2912
RE1,LNDWAT,2038,14.2912
RE1,LNDWAT,2039,14.2912
RE1,LNDWAT,2040,14.2912
RE1,LNDWAT,2041,14.2912
RE1,LNDWAT,2042,14.2912
RE1,LNDWAT,2043,14.2912
RE1,LNDWAT,2044,14.2912
RE1,LNDWAT,2045,14.2912
RE1,LNDWAT,2046,14.2912
RE1,LNDWAT,2047,14.2912
RE1,LNDWAT,2048,14.2912
RE1,LNDWAT,2049,14.2912
RE1,LNDWAT,2050,14.2912
RE1,LNDOTH,2020,254.0135
RE1,LNDOTH,2021,254.0135
RE1,LNDOTH,2022,254.0135
RE1,LNDOTH,2023,251.4734
RE1,LNDOTH,2024,248.9586
RE1,LNDOTH,2025,246.469
RE1,LNDOTH,2026,244.0044
RE1,LNDOTH,2027,241.5643
RE1,LNDOTH,2028,239.1487
RE1,LNDOTH,2029,236.7572
RE1,LNDOTH,2030,234.3896
RE1,LNDOTH,2031,232.0457
RE1,LNDOTH,2032,229.7253
RE1,LNDOTH,2033,227.428
RE1,LNDOTH,2034,225.1537
RE1,LNDOTH,2035,222.9022
RE1,LNDOTH,2036,220.6732
RE1,LNDOTH,2037,218.4664
RE1,LNDOTH,2038,216.2818
RE1,LNDOTH,2039,214.119
RE1,LNDOTH,2040,211.9778
RE1,LNDOTH,2041,209.858
RE1,LNDOTH,2042,207.7594
RE1,LNDOTH,2043,205.6818
RE1,LNDOTH,2044,203.625
RE1,LNDOTH,2045,201.5888
RE1,LNDOTH,2046,199.5729
RE1,LNDOTH,2047,197.5771
RE1,LNDOTH,2048,195.6014
RE1,LNDOTH,2049,193.6454
RE1,LNDOTH,2050,191.7089
RE1,DEMTRABIO,2020,0.1683
RE1,DEMTRABIO,2021,0.2018
RE1,DEMTRABIO,2022,0.2037
RE1,DEMTRABIO,2023,0.2188
RE1,DEMTRABIO,2024,0.2279
RE1,DEMTRABIO,2025,0.2443
RE1,DEMTRABIO,2026,0.2574
RE1,DEMTRABIO,2027,0.2741
RE1,DEMTRABIO,2028,0.2761
RE1,DEMTRABIO,2029,0.3049
RE1,DEMTRABIO,2030,0.312
RE1,DEMTRABIO,2031,0.3303
RE1,DEMTRABIO,2032,0.3492
RE1,DEMTRABIO,2033,0.3711
RE1,DEMTRABIO,2034,0.3944
RE1,DEMTRABIO,2035,0.4191
RE1,DEMTRABIO,2036,0.4454
RE1,DEMTRABIO,2037,0.4734
RE1,DEMTRABIO,2038,0.503
RE1,DEMTRABIO,2039,0.5346
RE1,DEMTRABIO,2040,0.5681
RE1,DEMTRABIO,2041,0.6037
RE1,DEMTRABIO,2042,0.6416
RE1,DEMTRABIO,2043,0.6818
RE1,DEMTRABIO,2044,0.7254
RE1,DEMTRABIO,2045,0.7812
RE1,DEMTRABIO,2046,0.8414
RE1,DEMTRABIO,2047,0.8871
RE1,DEMTRABIO,2048,0.9343
RE1,DEMTRABIO,2049,0.9828
RE1,DEMTRABIO,2050,1.0437
RE1,LNDSGCHR,2020,0.4769
RE1,LNDSGCHR,2021,0.5081
RE1,LNDSGCHR,2022,0.5414
RE1,LNDSGCHR,2023,0.5768
RE1,LNDSGCHR,2024,0.6145
RE1,LNDSGCHR,2025,0.7112
RE1,LNDSGCHR,2026,0.7669
RE1,LNDSGCHR,2027,0.8123
RE1,LNDSGCHR,2028,0.8603
RE1,LNDSGCHR,2029,0.911
RE1,LNDSGCHR,2030,0.9646
RE1,LNDSGCHR,2031,1.0106
RE1,LNDSGCHR,2032,1.0565
RE1,LNDSGCHR,2033,1.1019
RE1,LNDSGCHR,2034,1.146
RE1,LNDSGCHR,2035,1.1878
RE1,LNDSGCHR,2036,1.2263
RE1,LNDSGCHR,2037,1.2599
RE1,LNDSGCHR,2038,1.287
RE1,LNDSGCHR,2039,1.3055
RE1,LNDSGCHR,2040,1.3126
RE1,LNDSGCHR,2041,1.3052
RE1,LNDSGCHR,2042,1.2794
RE1,LNDSGCHR,2043,1.2305
RE1,LNDSGCHR,2044,1.1555
RE1,LNDSGCHR,2045,1.0779
RE1,LNDSGCHR,2046,1.0085
RE1,LNDSGCHR,2047,0.9403
RE1,LNDSGCHR,2048,0.874
RE1,LNDSGCHR,2049,0.8081
RE1,LNDSGCHR,2050,0.6939
RE1,MINPRC,2020,1007.96
RE1,MINPRC,2021,1007.96
RE1,MINPRC,2022,1007.96
RE1,MINPRC,2023,1007.96
RE1,MINPRC,2024,1007.96
RE1,MINPRC,2025,1007.96
RE1,MINPRC,2026,1007.96
RE1,MINPRC,2027,1007.96
RE1,MINPRC,2028,1007.96
RE1,MINPRC,2029,1007.96
RE1,MINPRC,2030,1007.96
RE1,MINPRC,2031,1007.96
RE1,MINPRC,2032,1007.96
RE1,MINPRC,2033,1007.96
RE1,MINPRC,2034,1007.96
RE1,MINPRC,2035,1007.96
RE1,MINPRC,2036,1007.96
RE1,MINPRC,2037,1007.96
RE1,MINPRC,2038,1007.96
RE1,MINPRC,2039,1007.96
RE1,MINPRC,2040,1007.96
RE1,MINPRC,2041,1007.96
RE1,MINPRC,2042,1007.96
RE1,MINPRC,2043,1007.96
RE1,MINPRC,2044,1007.96
RE1,MINPRC,2045,1007.96
RE1,MINPRC,2046,1007.96
RE1,MINPRC,2047,1007.96
RE1,MINPRC,2048,1007.96
RE1,MINPRC,2049,1007.96
RE1,MINPRC,2050,1007.96
RE1,DEMAGRSURWAT,2020,1.7163
RE1,DEMAGRSURWAT,2021,2.977
RE1,DEMAGRSURWAT,2022,2.977
RE1,DEMAGRSURWAT,2023,2.977
RE1,DEMAGRSURWAT,2024,2.977
RE1,DEMAGRSURWAT,2025,2.977
RE1,DEMAGRSURWAT,2026,2.977
RE1,DEMAGRSURWAT,2027,2.977
RE1,DEMAGRSURWAT,2028,2.977
RE1,DEMAGRSURWAT,2029,2.977
RE1,DEMAGRSURWAT,2030,2.977
RE1,DEMAGRSURWAT,2031,3.8564
RE1,DEMAGRSURWAT,2032,5.0283
RE1,DEMAGRSURWAT,2033,6.4166
RE1,DEMAGRSURWAT,2034,7.9332
RE1,DEMAGRSURWAT,2035,9.4665
RE1,DEMAGRSURWAT,2036,11.7224
RE1,DEMAGRSURWAT,2037,14.399
RE1,DEMAGRSURWAT,2038,16.9033
RE1,DEMAGRSURWAT,2039,19.6759
RE1,DEMAGRSURWAT,2040,21.899
RE1,DEMAGRSURWAT,2041,24.198
RE1,DEMAGRSURWAT,2042,26.49
RE1,DEMAGRSURWAT,2043,28.8305
RE1,DEMAGRSURWAT,2044,31.3828
RE1,DEMAGRSURWAT,2045,33.6336
RE1,DEMAGRSURWAT,2046,35.6487
RE1,DEMAGRSURWAT,2047,37.4103
RE1,DEMAGRSURWAT,2048,39.0197
RE1,DEMAGRSURWAT,2049,40.6448
RE1,DEMAGRSURWAT,2050,42.3213
RE1,DEMAGRGWTWAT,2020,0
RE1,DEMAGRGWTWAT,2021,0
RE1,DEMAGRGWTWAT,2022,0
RE1,DEMAGRGWTWAT,2023,0
RE1,DEMAGRGWTWAT,2024,0
RE1,DEMAGRGWTWAT,2025,0
RE1,DEMAGRGWTWAT,2026,0
RE1,DEMAGRGWTWAT,2027,0
RE1,DEMAGRGWTWAT,2028,0
RE1,DEMAGRGWTWAT,2029,0
RE1,DEMAGRGWTWAT,2030,0
RE1,DEMAGRGWTWAT,2031,0
RE1,DEMAGRGWTWAT,2032,0
RE1,DEMAGRGWTWAT,2033,0
RE1,DEMAGRGWTWAT,2034,0
RE1,DEMAGRGWTWAT,2035,0
RE1,DEMAGRGWTWAT,2036,0
RE1,DEMAGRGWTWAT,2037,0
RE1,DEMAGRGWTWAT,2038,0
RE1,DEMAGRGWTWAT,2039,0
RE1,DEMAGRGWTWAT,2040,0
RE1,DEMAGRGWTWAT,2041,0
RE1,DEMAGRGWTWAT,2042,0
RE1,DEMAGRGWTWAT,2043,0
RE1,DEMAGRGWTWAT,2044,0
RE1,DEMAGRGWTWAT,2045,0
RE1,DEMAGRGWTWAT,2046,0
RE1,DEMAGRGWTWAT,2047,0
RE1,DEMAGRGWTWAT,2048,0
RE1,DEMAGRGWTWAT,2049,0
RE1,DEMAGRGWTWAT,2050,0
RE1,DEMPUBSURWAT,2020,1.477
RE1,DEMPUBSURWAT,2021,1.477
RE1,DEMPUBSURWAT,2022,1.477
RE1,DEMPUBSURWAT,2023,1.5548
RE1,DEMPUBSURWAT,2024,1.5952
RE1,DEMPUBSURWAT,2025,1.6367
RE1,DEMPUBSURWAT,2026,1.6793
RE1,DEMPUBSURWAT,2027,1.7229
RE1,DEMPUBSURWAT,2028,1.7677
RE1,DEMPUBSURWAT,2029,1.8137
RE1,DEMPUBSURWAT,2030,1.8137
RE1,DEMPUBSURWAT,2031,1.9092
RE1,DEMPUBSURWAT,2032,1.9589
RE1,DEMPUBSURWAT,2033,2.0098
RE1,DEMPUBSURWAT,2034,2.0621
RE1,DEMPUBSURWAT,2035,2.1157
RE1,DEMPUBSURWAT,2036,2.1707
RE1,DEMPUBSURWAT,2037,2.2271
RE1,DEMPUBSURWAT,2038,2.285
RE1,DEMPUBSURWAT,2039,2.3444
RE1,DEMPUBSURWAT,2040,2.4054
RE1,DEMPUBSURWAT,2041,2.4679
RE1,DEMPUBSURWAT,2042,4.4198
RE1,DEMPUBSURWAT,2043,4.5347
RE1,DEMPUBSURWAT,2044,4.6526
RE1,DEMPUBSURWAT,2045,9.9648
RE1,DEMPUBSURWAT,2046,9.9223
RE1,DEMPUBSURWAT,2047,10.4897
RE1,DEMPUBSURWAT,2048,10.445
RE1,DEMPUBSURWAT,2049,11.0423
RE1,DEMPUBSURWAT,2050,11.3294
RE1,DEMPUBGWTWAT,2020,0
RE1,DEMPUBGWTWAT,2021,0
RE1,DEMPUBGWTWAT,2022,0
RE1,DEMPUBGWTWAT,2023,0
RE1,DEMPUBGWTWAT,2024,0
RE1,DEMPUBGWTWAT,2025,0
RE1,DEMPUBGWTWAT,2026,0
RE1,DEMPUBGWTWAT,2027,0
RE1,DEMPUBGWTWAT,2028,0
RE1,DEMPUBGWTWAT,2029,0
RE1,DEMPUBGWTWAT,2030,0
RE1,DEMPUBGWTWAT,2031,0
RE1,DEMPUBGWTWAT,2032,0
RE1,DEMPUBGWTWAT,2033,0
RE1,DEMPUBGWTWAT,2034,0
RE1,DEMPUBGWTWAT,2035,0
RE1,DEMPUBGWTWAT,2036,0
RE1,DEMPUBGWTWAT,2037,0
RE1,DEMPUBGWTWAT,2038,0
RE1,DEMPUBGWTWAT,2039,0
RE1,DEMPUBGWTWAT,2040,0
RE1,DEMPUBGWTWAT,2041,0
RE1,DEMPUBGWTWAT,2042,0
RE1,DEMPUBGWTWAT,2043,0
RE1,DEMPUBGWTWAT,2044,0
RE1,DEMPUBGWTWAT,2045,0
RE1,DEMPUBGWTWAT,2046,0
RE1,DEMPUBGWTWAT,2047,0
RE1,DEMPUBGWTWAT,2048,0
RE1,DEMPUBGWTWAT,2049,0
RE1,DEMPUBGWTWAT,2050,0
RE1,IMPCER,2020,0.3707
RE1,IMPCER,2021,0.3744
RE1,IMPCER,2022,0.3707
RE1,IMPCER,2023,0.367
RE1,IMPCER,2024,0.3633
RE1,IMPCER,2025,0.3597
RE1,IMPCER,2026,0.3561
RE1,IMPCER,2027,0.3525
RE1,IMPCER,2028,0.349
RE1,IMPCER,2029,0.3385
RE1,IMPCER,2030,0.3284
RE1,IMPCER,2031,0.3185
RE1,IMPCER,2032,0.309
RE1,IMPCER,2033,0.2997
RE1,IMPCER,2034,0.2847
RE1,IMPCER,2035,0.2705
RE1,IMPCER,2036,0.257
RE1,IMPCER,2037,0.2441
RE1,IMPCER,2038,0.2319
RE1,IMPCER,2039,0.2087
RE1,IMPCER,2040,0.1878
RE1,IMPCER,2041,0.1691
RE1,IMPCER,2042,0.1522
RE1,IMPCER,2043,0.1369
RE1,IMPCER,2044,0.0685
RE1,IMPCER,2045,0.0342
RE1,IMPCER,2046,0.0171
RE1,IMPCER,2047,0.0086
RE1,IMPCER,2048,0.0043
RE1,IMPCER,2049,0.0021
RE1,IMPCER,2050,0.0011
RE1,IMPMAI,2020,0.084
RE1,IMPMAI,2021,0.0832
RE1,IMPMAI,2022,0.0823
RE1,IMPMAI,2023,0.0815
RE1,IMPMAI,2024,0.0807
RE1,IMPMAI,2025,0.0799
RE1,IMPMAI,2026,0.0791
RE1,IMPMAI,2027,0.0783
RE1,IMPMAI,2028,0.0775
RE1,IMPMAI,2029,0.0752
RE1,IMPMAI,2030,0.0729
RE1,IMPMAI,2031,0.0707
RE1,IMPMAI,2032,0.0686
RE1,IMPMAI,2033,0.0666
RE1,IMPMAI,2034,0.0632
RE1,IMPMAI,2035,0.0601
RE1,IMPMAI,2036,0.0571
RE1,IMPMAI,2037,0.0542
RE1,IMPMAI,2038,0.0515
RE1,IMPMAI,2039,0.0464
RE1,IMPMAI,2040,0.0417
RE1,IMPMAI,2041,0.0375
RE1,IMPMAI,2042,0.0338
RE1,IMPMAI,2043,0.0304
RE1,IMPMAI,2044,0.0152
RE1,IMPMAI,2045,0.0076
RE1,IMPMAI,2046,0.0038
RE1,IMPMAI,2047,0.0019
RE1,IMPMAI,2048,0.001
RE1,IMPMAI,2049,0.0005
RE1,IMPMAI,2050,0.0002
RE1,IMPWHE,2020,1.208
RE1,IMPWHE,2021,1.1959
RE1,IMPWHE,2022,1.184
RE1,IMPWHE,2023,1.1721
RE1,IMPWHE,2024,1.1604
RE1,IMPWHE,2025,1.1488
RE1,IMPWHE,2026,1.1373
RE1,IMPWHE,2027,1.1259
RE1,IMPWHE,2028,1.1147
RE1,IMPWHE,2029,1.0812
RE1,IMPWHE,2030,1.0488
RE1,IMPWHE,2031,1.0173
RE1,IMPWHE,2032,0.9868
RE1,IMPWHE,2033,0.9572
RE1,IMPWHE,2034,0.9093
RE1,IMPWHE,2035,0.8639
RE1,IMPWHE,2036,0.8207
RE1,IMPWHE,2037,0.7797
RE1,IMPWHE,2038,0.7407
RE1,IMPWHE,2039,0.6666
RE1,IMPWHE,2040,0.5999
RE1,IMPWHE,2041,0.5399
RE1,IMPWHE,2042,0.486
RE1,IMPWHE,2043,0.4374
RE1,IMPWHE,2044,0.2187
RE1,IMPWHE,2045,0.1093
RE1,IMPWHE,2046,0.0547
RE1,IMPWHE,2047,0.0273
RE1,IMPWHE,2048,0.0137
RE1,IMPWHE,2049,0.0068
RE1,IMPWHE,2050,0.0034
RE1,IMPSOR,2020,0.3968
RE1,IMPSOR,2021,0.4007
RE1,IMPSOR,2022,0.3967
RE1,IMPSOR,2023,0.3928
RE1,IMPSOR,2024,0.3888
RE1,IMPSOR,2025,0.385
RE1,IMPSOR,2026,0.3811
RE1,IMPSOR,2027,0.3773
RE1,IMPSOR,2028,0.3735
RE1,IMPSOR,2029,0.3623
RE1,IMPSOR,2030,0.3514
RE1,IMPSOR,2031,0.3409
RE1,IMPSOR,2032,0.3307
RE1,IMPSOR,2033,0.3208
RE1,IMPSOR,2034,0.3047
RE1,IMPSOR,2035,0.2895
RE1,IMPSOR,2036,0.275
RE1,IMPSOR,2037,0.2613
RE1,IMPSOR,2038,0.2482
RE1,IMPSOR,2039,0.2234
RE1,IMPSOR,2040,0.201
RE1,IMPSOR,2041,0.1809
RE1,IMPSOR,2042,0.1628
RE1,IMPSOR,2043,0.1466
RE1,IMPSOR,2044,0.0733
RE1,IMPSOR,2045,0.0366
RE1,IMPSOR,2046,0.0183
RE1,IMPSOR,2047,0.0092
RE1,IMPSOR,2048,0.0046
RE1,IMPSOR,2049,0.0023
RE1,IMPSOR,2050,0.0011
RE1,IMPBRL,2020,0.2526
RE1,IMPBRL,2021,0.2551
RE1,IMPBRL,2022,0.2526
RE1,IMPBRL,2023,0.25
RE1,IMPBRL,2024,0.2475
RE1,IMPBRL,2025,0.2451
RE1,IMPBRL,2026,0.2426
RE1,IMPBRL,2027,0.2402
RE1,IMPBRL,2028,0.2378
RE1,IMPBRL,2029,0.2306
RE1,IMPBRL,2030,0.2237
RE1,IMPBRL,2031,0.217
RE1,IMPBRL,2032,0.2105
RE1,IMPBRL,2033,0.2042
RE1,IMPBRL,2034,0.194
RE1,IMPBRL,2035,0.1843
RE1,IMPBRL,2036,0.1751
RE1,IMPBRL,2037,0.1663
RE1,IMPBRL,2038,0.158
RE1,IMPBRL,2039,0.1422
RE1,IMPBRL,2040,0.128
RE1,IMPBRL,2041,0.1152
RE1,IMPBRL,2042,0.1037
RE1,IMPBRL,2043,0.0933
RE1,IMPBRL,2044,0.0466
RE1,IMPBRL,2045,0.0233
RE1,IMPBRL,2046,0.0117
RE1,IMPBRL,2047,0.0058
RE1,IMPBRL,2048,0.0029
RE1,IMPBRL,2049,0.0015
RE1,IMPBRL,2050,0.0007
RE1,IMPOTC,2020,0
RE1,IMPOTC,2021,0
RE1,IMPOTC,2022,0
RE1,IMPOTC,2023,0
RE1,IMPOTC,2024,0
RE1,IMPOTC,2025,0
RE1,IMPOTC,2026,0
RE1,IMPOTC,2027,0
RE1,IMPOTC,2028,0
RE1,IMPOTC,2029,0
RE1,IMPOTC,2030,0
RE1,IMPOTC,2031,0
RE1,IMPOTC,2032,0
RE1,IMPOTC,2033,0
RE1,IMPOTC,2034,0
RE1,IMPOTC,2035,0
RE1,IMPOTC,2036,0
RE1,IMPOTC,2037,0
RE1,IMPOTC,2038,0
RE1,IMPOTC,2039,0
RE1,IMPOTC,2040,0
RE1,IMPOTC,2041,0
RE1,IMPOTC,2042,0
RE1,IMPOTC,2043,0
RE1,IMPOTC,2044,0
RE1,IMPOTC,2045,0
RE1,IMPOTC,2046,0
RE1,IMPOTC,2047,0
RE1,IMPOTC,2048,0
RE1,IMPOTC,2049,0
RE1,IMPOTC,2050,0
RE1,IMPSGC,2020,0
RE1,IMPSGC,2021,0
RE1,IMPSGC,2022,0
RE1,IMPSGC,2023,0
RE1,IMPSGC,2024,0
RE1,IMPSGC,2025,0
RE1,IMPSGC,2026,0
RE1,IMPSGC,2027,0
RE1,IMPSGC,2028,0
RE1,IMPSGC,2029,0
RE1,IMPSGC,2030,0
RE1,IMPSGC,2031,0
RE1,IMPSGC,2032,0
RE1,IMPSGC,2033,0
RE1,IMPSGC,2034,0
RE1,IMPSGC,2035,0
RE1,IMPSGC,2036,0
RE1,IMPSGC,2037,0
RE1,IMPSGC,2038,0
RE1,IMPSGC,2039,0
RE1,IMPSGC,2040,0
RE1,IMPSGC,2041,0
RE1,IMPSGC,2042,0
RE1,IMPSGC,2043,0
RE1,IMPSGC,2044,0
RE1,IMPSGC,2045,0
RE1,IMPSGC,2046,0
RE1,IMPSGC,2047,0
RE1,IMPSGC,2048,0
RE1,IMPSGC,2049,0
RE1,IMPSGC,2050,0
RE1,DEMPWRGWTWAT,2020,0
RE1,DEMPWRGWTWAT,2021,0
RE1,DEMPWRGWTWAT,2022,0
RE1,DEMPWRGWTWAT,2023,0
RE1,DEMPWRGWTWAT,2024,0
RE1,DEMPWRGWTWAT,2025,0
RE1,DEMPWRGWTWAT,2026,0
RE1,DEMPWRGWTWAT,2027,0
RE1,DEMPWRGWTWAT,2028,0
RE1,DEMPWRGWTWAT,2029,0
RE1,DEMPWRGWTWAT,2030,0
RE1,DEMPWRGWTWAT,2031,0
RE1,DEMPWRGWTWAT,2032,0
RE1,DEMPWRGWTWAT,2033,0
RE1,DEMPWRGWTWAT,2034,0
RE1,DEMPWRGWTWAT,2035,0
RE1,DEMPWRGWTWAT,2036,0
RE1,DEMPWRGWTWAT,2037,0
RE1,DEMPWRGWTWAT,2038,0
RE1,DEMPWRGWTWAT,2039,0
RE1,DEMPWRGWTWAT,2040,0
RE1,DEMPWRGWTWAT,2041,0
RE1,DEMPWRGWTWAT,2042,0
RE1,DEMPWRGWTWAT,2043,0
RE1,DEMPWRGWTWAT,2044,0
RE1,DEMPWRGWTWAT,2045,0
RE1,DEMPWRGWTWAT,2046,0
RE1,DEMPWRGWTWAT,2047,0
RE1,DEMPWRGWTWAT,2048,0
RE1,DEMPWRGWTWAT,2049,0
RE1,DEMPWRGWTWAT,2050,0
RE1,DEMPWRSURWAT,2020,0.7381
RE1,DEMPWRSURWAT,2021,0.7381
RE1,DEMPWRSURWAT,2022,8.5485
RE1,DEMPWRSURWAT,2023,9.4805
RE1,DEMPWRSURWAT,2024,9.8782
RE1,DEMPWRSURWAT,2025,10.2958
RE1,DEMPWRSURWAT,2026,10.7343
RE1,DEMPWRSURWAT,2027,12.5758
RE1,DEMPWRSURWAT,2028,14.7857
RE1,DEMPWRSURWAT,2029,17.4376
RE1,DEMPWRSURWAT,2030,19.4068
RE1,DEMPWRSURWAT,2031,22.0133
RE1,DEMPWRSURWAT,2032,24.4744
RE1,DEMPWRSURWAT,2033,27.2469
RE1,DEMPWRSURWAT,2034,30.2615
RE1,DEMPWRSURWAT,2035,33.6302
RE1,DEMPWRSURWAT,2036,37.3837
RE1,DEMPWRSURWAT,2037,41.4972
RE1,DEMPWRSURWAT,2038,46.1816
RE1,DEMPWRSURWAT,2039,51.2365
RE1,DEMPWRSURWAT,2040,50.6346
RE1,DEMPWRSURWAT,2041,54.9116
RE1,DEMPWRSURWAT,2042,58.8158
RE1,DEMPWRSURWAT,2043,62.5319
RE1,DEMPWRSURWAT,2044,66.2687
RE1,DEMPWRSURWAT,2045,68.4704
RE1,DEMPWRSURWAT,2046,70.5176
RE1,DEMPWRSURWAT,2047,70.8206
RE1,DEMPWRSURWAT,2048,72.5955
RE1,DEMPWRSURWAT,2049,74.9937
