REGION,TECHNOLOGY,YEAR,VALUE
RE1,LNDCOFHI,2037,80.0
RE1,LNDCOFHI,2038,80.0
RE1,LNDCOFHI,2039,80.0
RE1,LNDCOFHI,2040,80.0
RE1,LNDCOFHI,2041,80.0
RE1,LNDCOFHI,2042,80.0
RE1,LNDCOFHI,2043,80.0
RE1,LNDCOFHI,2044,80.0
RE1,LNDCOFHI,2045,80.0
RE1,LNDCOFHI,2046,80.0
RE1,LNDCOFHI,2047,80.0
RE1,LNDCOFHI,2048,80.0
RE1,LNDCOFHI,2049,80.0
RE1,LNDCOFHI,2050,80.0
RE1,LNDCOFLI,2020,40.0
RE1,LNDCOFLI,2021,40.0
RE1,LNDCOFLI,2022,40.0
RE1,LNDCOFLI,2023,40.0
RE1,LNDCOFLI,2024,40.0
RE1,LNDCOFLI,2025,40.0
RE1,LNDCOFLI,2026,40.0
RE1,LNDCOFLI,2027,40.0
RE1,LNDCOFLI,2028,40.0
RE1,LNDCOFLI,2029,40.0
RE1,LNDCOFLI,2030,40.0
RE1,LNDCOFLI,2031,40.0
RE1,LNDCOFLI,2032,40.0
RE1,LNDCOFLI,2033,40.0
RE1,LNDCOFLI,2034,40.0
RE1,LNDCOFLI,2035,40.0
RE1,LNDCOFLI,2036,40.0
RE1,LNDCOFLI,2037,40.0
RE1,LNDCOFLI,2038,40.0
RE1,LNDCOFLI,2039,40.0
RE1,LNDCOFLI,2040,40.0
RE1,LNDCOFLI,2041,40.0
RE1,LNDCOFLI,2042,40.0
RE1,LNDCOFLI,2043,40.0
RE1,LNDCOFLI,2044,40.0
RE1,LNDCOFLI,2045,40.0
RE1,LNDCOFLI,2046,40.0
RE1,LNDCOFLI,2047,40.0
RE1,LNDCOFLI,2048,40.0
RE1,LNDCOFLI,2049,40.0
RE1,LNDCOFLI,2050,40.0
RE1,LNDOTCHR,2020,10.0
RE1,LNDOTCHR,2021,10.0
RE1,LNDOTCHR,2022,10.0
RE1,LNDOTCHR,2023,10.0
RE1,LNDOTCHR,2024,10.0
RE1,LNDOTCHR,2025,10.0
RE1,LNDOTCHR,2026,10.0
RE1,LNDOTCHR,2027,10.0
RE1,LNDOTCHR,2028,10.0
RE1,LNDOTCHR,2029,10.0
RE1,LNDOTCHR,2030,10.0
RE1,LNDOTCHR,2031,10.0
RE1,LNDOTCHR,2032,10.0
RE1,LNDOTCHR,2033,10.0
RE1,LNDOTCHR,2034,10.0
RE1,LNDOTCHR,2035,10.0
RE1,LNDOTCHR,2036,10.0
RE1,LNDOTCHR,2037,10.0
RE1,LNDOTCHR,2038,10.0
RE1,LNDOTCHR,2039,10.0
RE1,LNDOTCHR,2040,10.0
RE1,LNDOTCHR,2041,10.0
RE1,LNDOTCHR,2042,10.0
RE1,LNDOTCHR,2043,10.0
RE1,LNDOTCHR,2044,10.0
RE1,LNDOTCHR,2045,10.0
RE1,LNDOTCHR,2046,10.0
RE1,LNDOTCHR,2047,10.0
RE1,LNDOTCHR,2048,10.0
RE1,LNDOTCHR,2049,10.0
RE1,LNDOTCHR,2050,10.0
RE1,LNDOTCLR,2020,5.0
RE1,LNDOTCLR,2021,5.0
RE1,LNDOTCLR,2022,5.0
RE1,LNDOTCLR,2023,5.0
RE1,LNDOTCLR,2024,5.0
RE1,LNDOTCLR,2025,5.0
RE1,LNDOTCLR,2026,5.0
RE1,LNDOTCLR,2027,5.0
RE1,LNDOTCLR,2028,5.0
RE1,LNDOTCLR,2029,5.0
RE1,LNDOTCLR,2030,5.0
RE1,LNDOTCLR,2031,5.0
RE1,LNDOTCLR,2032,5.0
RE1,LNDOTCLR,2033,5.0
RE1,LNDOTCLR,2034,5.0
RE1,LNDOTCLR,2035,5.0
RE1,LNDOTCLR,2036,5.0
RE1,LNDOTCLR,2037,5.0
RE1,LNDOTCLR,2038,5.0
RE1,LNDOTCLR,2039,5.0
RE1,LNDOTCLR,2040,5.0
RE1,LNDOTCLR,2041,5.0
RE1,LNDOTCLR,2042,5.0
RE1,LNDOTCLR,2043,5.0
RE1,LNDOTCLR,2044,5.0
RE1,LNDOTCLR,2045,5.0
RE1,LNDOTCLR,2046,5.0
RE1,LNDOTCLR,2047,5.0
RE1,LNDOTCLR,2048,5.0
RE1,LNDOTCLR,2049,5.0
RE1,LNDOTCLR,2050,5.0
RE1,LNDOTCHI,2020,80.0
RE1,LNDOTCHI,2021,80.0
RE1,LNDOTCHI,2022,80.0
RE1,LNDOTCHI,2023,80.0
RE1,LNDOTCHI,2024,80.0
RE1,LNDOTCHI,2025,80.0
RE1,LNDOTCHI,2026,80.0
RE1,LNDOTCHI,2027,80.0
RE1,LNDOTCHI,2028,80.0
RE1,LNDOTCHI,2029,80.0
RE1,LNDOTCHI,2030,80.0
RE1,LNDOTCHI,2031,80.0
RE1,LNDOTCHI,2032,80.0
RE1,LNDOTCHI,2033,80.0
RE1,LNDOTCHI,2034,80.0
RE1,LNDOTCHI,2035,80.0
RE1,LNDOTCHI,2036,80.0
RE1,LNDOTCHI,2037,80.0
RE1,LNDOTCHI,2038,80.0
RE1,LNDOTCHI,2039,80.0
RE1,LNDOTCHI,2040,80.0
RE1,LNDOTCHI,2041,80.0
RE1,LNDOTCHI,2042,80.0
RE1,LNDOTCHI,2043,80.0
RE1,LNDOTCHI,2044,80.0
RE1,LNDOTCHI,2045,80.0
RE1,LNDOTCHI,2046,80.0
RE1,LNDOTCHI,2047,80.0
RE1,LNDOTCHI,2048,80.0
RE1,LNDOTCHI,2049,80.0
RE1,LNDOTCHI,2050,80.0
RE1,LNDOTCLI,2020,40.0
RE1,LNDOTCLI,2021,40.0
RE1,LNDOTCLI,2022,40.0
RE1,LNDOTCLI,2023,40.0
RE1,LNDOTCLI,2024,40.0
RE1,LNDOTCLI,2025,40.0
RE1,LNDOTCLI,2026,40.0
RE1,LNDOTCLI,2027,40.0
RE1,LNDOTCLI,2028,40.0
RE1,LNDOTCLI,2029,40.0
RE1,LNDOTCLI,2030,40.0
RE1,LNDOTCLI,2031,40.0
RE1,LNDOTCLI,2032,40.0
RE1,LNDOTCLI,2033,40.0
RE1,LNDOTCLI,2034,40.0
RE1,LNDOTCLI,2035,40.0
RE1,LNDOTCLI,2036,40.0
RE1,LNDOTCLI,2037,40.0
RE1,LNDOTCLI,2038,40.0
RE1,LNDOTCLI,2039,40.0
RE1,LNDOTCLI,2040,40.0
RE1,LNDOTCLI,2041,40.0
RE1,LNDOTCLI,2042,40.0
RE1,LNDOTCLI,2043,40.0
RE1,LNDOTCLI,2044,40.0
RE1,LNDOTCLI,2045,40.0
RE1,LNDOTCLI,2046,40.0
RE1,LNDOTCLI,2047,40.0
RE1,LNDOTCLI,2048,40.0
RE1,LNDOTCLI,2049,40.0
RE1,LNDOTCLI,2050,40.0
RE1,LNDSGCHI,2020,80.0
RE1,LNDSGCHI,2021,80.0
RE1,LNDSGCHI,2022,80.0
RE1,LNDSGCHI,2023,80.0
RE1,LNDSGCHI,2024,80.0
RE1,LNDSGCHI,2025,80.0
RE1,LNDSGCHI,2026,80.0
RE1,LNDSGCHI,2027,80.0
RE1,LNDSGCHI,2028,80.0
RE1,LNDSGCHI,2029,80.0
RE1,LNDSGCHI,2030,80.0
RE1,LNDSGCHI,2031,80.0
RE1,LNDSGCHI,2032,80.0
RE1,LNDSGCHI,2033,80.0
RE1,LNDSGCHI,2034,80.0
RE1,LNDSGCHI,2035,80.0
RE1,LNDSGCHI,2036,80.0
RE1,LNDSGCHI,2037,80.0
RE1,LNDSGCHI,2038,80.0
RE1,LNDSGCHI,2039,80.0
RE1,LNDSGCHI,2040,80.0
RE1,LNDSGCHI,2041,80.0
RE1,LNDSGCHI,2042,80.0
RE1,LNDSGCHI,2043,80.0
RE1,LNDSGCHI,2044,80.0
RE1,LNDSGCHI,2045,80.0
RE1,LNDSGCHI,2046,80.0
RE1,LNDSGCHI,2047,80.0
RE1,LNDSGCHI,2048,80.0
RE1,LNDSGCHI,2049,80.0
RE1,LNDSGCHI,2050,80.0
RE1,LNDFOR,2020,0.001
RE1,LNDFOR,2021,0.001
RE1,LNDFOR,2022,0.001
RE1,LNDFOR,2023,0.001
RE1,LNDFOR,2024,0.001
RE1,LNDFOR,2025,0.001
RE1,LNDFOR,2026,0.001
RE1,LNDFOR,2027,0.001
RE1,LNDFOR,2028,0.001
RE1,LNDFOR,2029,0.001
RE1,LNDFOR,2030,0.001
RE1,LNDFOR,2031,0.001
RE1,LNDFOR,2032,0.001
RE1,LNDFOR,2033,0.001
RE1,LNDFOR,2034,0.001
RE1,LNDFOR,2035,0.001
RE1,LNDFOR,2036,0.001
RE1,LNDFOR,2037,0.001
RE1,LNDFOR,2038,0.001
RE1,LNDFOR,2039,0.001
RE1,LNDFOR,2040,0.001
RE1,LNDFOR,2041,0.001
RE1,LNDFOR,2042,0.001
RE1,LNDFOR,2043,0.001
RE1,LNDFOR,2044,0.001
RE1,LNDFOR,2045,0.001
RE1,LNDFOR,2046,0.001
RE1,LNDFOR,2047,0.001
RE1,LNDFOR,2048,0.001
RE1,LNDFOR,2049,0.001
RE1,LNDFOR,2050,0.001
RE1,LNDBLT,2020,0.001
RE1,LNDBLT,2021,0.001
RE1,LNDBLT,2022,0.001
RE1,LNDBLT,2023,0.001
RE1,LNDBLT,2024,0.001
RE1,LNDBLT,2025,0.001
RE1,LNDBLT,2026,0.001
RE1,LNDBLT,2027,0.001
RE1,LNDBLT,2028,0.001
RE1,LNDBLT,2029,0.001
RE1,LNDBLT,2030,0.001
RE1,LNDBLT,2031,0.001
RE1,LNDBLT,2032,0.001
RE1,LNDBLT,2033,0.001
RE1,LNDBLT,2034,0.001
RE1,LNDBLT,2035,0.001
RE1,LNDBLT,2036,0.001
RE1,LNDBLT,2037,0.001
RE1,LNDBLT,2038,0.001
RE1,LNDBLT,2039,0.001
RE1,LNDBLT,2040,0.001
RE1,LNDBLT,2041,0.001
RE1,LNDBLT,2042,0.001
RE1,LNDBLT,2043,0.001
RE1,LNDBLT,2044,0.001
RE1,LNDBLT,2045,0.001
RE1,LNDBLT,2046,0.001
RE1,LNDBLT,2047,0.001
RE1,LNDBLT,2048,0.001
RE1,LNDBLT,2049,0.001
RE1,LNDBLT,2050,0.001
RE1,LNDWAT,2020,0.001
RE1,LNDWAT,2021,0.001
RE1,LNDWAT,2022,0.001
RE1,LNDWAT,2023,0.001
RE1,LNDWAT,2024,0.001
RE1,LNDWAT,2025,0.001
RE1,LNDWAT,2026,0.001
RE1,LNDWAT,2027,0.001
RE1,LNDWAT,2028,0.001
RE1,LNDWAT,2029,0.001
RE1,LNDWAT,2030,0.001
RE1,LNDWAT,2031,0.001
RE1,LNDWAT,2032,0.001
RE1,LNDWAT,2033,0.001
RE1,LNDWAT,2034,0.001
RE1,LNDWAT,2035,0.001
RE1,LNDWAT,2036,0.001
RE1,LNDWAT,2037,0.001
RE1,LNDWAT,2038,0.001
RE1,LNDWAT,2039,0.001
RE1,LNDWAT,2040,0.001
RE1,LNDWAT,2041,0.001
RE1,LNDWAT,2042,0.001
RE1,LNDWAT,2043,0.001
RE1,LNDWAT,2044,0.001
RE1,LNDWAT,2045,0.001
RE1,LNDWAT,2046,0.001
RE1,LNDWAT,2047,0.001
RE1,LNDWAT,2048,0.001
RE1,LNDWAT,2049,0.001
RE1,LNDWAT,2050,0.001
RE1,LNDOTH,2020,0.001
RE1,LNDOTH,2021,0.001
RE1,LNDOTH,2022,0.001
RE1,LNDOTH,2023,0.001
RE1,LNDOTH,2024,0.001
RE1,LNDOTH,2025,0.001
RE1,LNDOTH,2026,0.001
RE1,LNDOTH,2027,0.001
RE1,LNDOTH,2028,0.001
RE1,LNDOTH,2029,0.001
RE1,LNDOTH,2030,0.001
RE1,LNDOTH,2031,0.001
RE1,LNDOTH,2032,0.001
RE1,LNDOTH,2033,0.001
RE1,LNDOTH,2034,0.001
RE1,LNDOTH,2035,0.001
RE1,LNDOTH,2036,0.001
RE1,LNDOTH,2037,0.001
RE1,LNDOTH,2038,0.001
RE1,LNDOTH,2039,0.001
RE1,LNDOTH,2040,0.001
RE1,LNDOTH,2041,0.001
RE1,LNDOTH,2042,0.001
RE1,LNDOTH,2043,0.001
RE1,LNDOTH,2044,0.001
RE1,LNDOTH,2045,0.001
RE1,LNDOTH,2046,0.001
RE1,LNDOTH,2047,0.001
RE1,LNDOTH,2048,0.001
RE1,LNDOTH,2049,0.001
RE1,LNDOTH,2050,0.001
RE1,DEMTRABIO,2020,0.001
RE1,DEMTRABIO,2021,0.001
RE1,DEMTRABIO,2022,0.001
RE1,DEMTRABIO,2023,0.001
RE1,DEMTRABIO,2024,0.001
RE1,DEMTRABIO,2025,0.001
RE1,DEMTRABIO,2026,0.001
RE1,DEMTRABIO,2027,0.001
RE1,DEMTRABIO,2028,0.001
RE1,DEMTRABIO,2029,0.001
RE1,DEMTRABIO,2030,0.001
RE1,DEMTRABIO,2031,0.001
RE1,DEMTRABIO,2032,0.001
RE1,DEMTRABIO,2033,0.001
RE1,DEMTRABIO,2034,0.001
RE1,DEMTRABIO,2035,0.001
RE1,DEMTRABIO,2036,0.001
RE1,DEMTRABIO,2037,0.001
RE1,DEMTRABIO,2038,0.001
RE1,DEMTRABIO,2039,0.001
RE1,DEMTRABIO,2040,0.001
RE1,DEMTRABIO,2041,0.001
RE1,DEMTRABIO,2042,0.001
RE1,DEMTRABIO,2043,0.001
RE1,DEMTRABIO,2044,0.001
RE1,DEMTRABIO,2045,0.001
RE1,DEMTRABIO,2046,0.001
RE1,DEMTRABIO,2047,0.001
RE1,DEMTRABIO,2048,0.001
RE1,DEMTRABIO,2049,0.001
RE1,DEMTRABIO,2050,0.001
RE1,LNDSGCHR,2020,0.001
RE1,LNDSGCHR,2021,0.001
RE1,LNDSGCHR,2022,0.001
RE1,LNDSGCHR,2023,0.001
RE1,LNDSGCHR,2024,0.001
RE1,LNDSGCHR,2025,0.001
RE1,LNDSGCHR,2026,0.001
RE1,LNDSGCHR,2027,0.001
RE1,LNDSGCHR,2028,0.001
RE1,LNDSGCHR,2029,0.001
RE1,LNDSGCHR,2030,0.001
RE1,LNDSGCHR,2031,0.001
RE1,LNDSGCHR,2032,0.001
RE1,LNDSGCHR,2033,0.001
RE1,LNDSGCHR,2034,0.001
RE1,LNDSGCHR,2035,0.001
RE1,LNDSGCHR,2036,0.001
RE1,LNDSGCHR,2037,0.001
RE1,LNDSGCHR,2038,0.001
RE1,LNDSGCHR,2039,0.001
RE1,LNDSGCHR,2040,0.001
RE1,LNDSGCHR,2041,0.001
RE1,LNDSGCHR,2042,0.001
RE1,LNDSGCHR,2043,0.001
RE1,LNDSGCHR,2044,0.001
RE1,LNDSGCHR,2045,0.001
RE1,LNDSGCHR,2046,0.001
RE1,LNDSGCHR,2047,0.001
RE1,LNDSGCHR,2048,0.001
RE1,LNDSGCHR,2049,0.001
RE1,LNDSGCHR,2050,0.001
RE1,MINPRC,2020,0.001
RE1,MINPRC,2021,0.001
RE1,MINPRC,2022,0.001
RE1,MINPRC,2023,0.001
RE1,MINPRC,2024,0.001
RE1,MINPRC,2025,0.001
RE1,MINPRC,2026,0.001
RE1,MINPRC,2027,0.001
RE1,MINPRC,2028,0.001
RE1,MINPRC,2029,0.001
RE1,MINPRC,2030,0.001
RE1,MINPRC,2031,0.001
RE1,MINPRC,2032,0.001
RE1,MINPRC,2033,0.001
RE1,MINPRC,2034,0.001
RE1,MINPRC,2035,0.001
RE1,MINPRC,2036,0.001
RE1,MINPRC,2037,0.001
RE1,MINPRC,2038,0.001
RE1,MINPRC,2039,0.001
RE1,MINPRC,2040,0.001
RE1,MINPRC,2041,0.001
RE1,MINPRC,2042,0.001
RE1,MINPRC,2043,0.001
RE1,MINPRC,2044,0.001
RE1,MINPRC,2045,0.001
RE1,MINPRC,2046,0.001
RE1,MINPRC,2047,0.001
RE1,MINPRC,2048,0.001
RE1,MINPRC,2049,0.001
RE1,MINPRC,2050,0.001
RE1,DEMAGRSURWAT,2020,0.001
RE1,DEMAGRSURWAT,2021,0.001
RE1,DEMAGRSURWAT,2022,0.001
RE1,DEMAGRSURWAT,2023,0.001
RE1,DEMAGRSURWAT,2024,0.001
RE1,DEMAGRSURWAT,2025,0.001
RE1,DEMAGRSURWAT,2026,0.001
RE1,DEMAGRSURWAT,2027,0.001
RE1,DEMAGRSURWAT,2028,0.001
RE1,DEMAGRSURWAT,2029,0.001
RE1,DEMAGRSURWAT,2030,0.001
RE1,DEMAGRSURWAT,2031,0.001
RE1,DEMAGRSURWAT,2032,0.001
RE1,DEMAGRSURWAT,2033,0.001
RE1,DEMAGRSURWAT,2034,0.001
RE1,DEMAGRSURWAT,2035,0.001
RE1,DEMAGRSURWAT,2036,0.001
RE1,DEMAGRSURWAT,2037,0.001
RE1,DEMAGRSURWAT,2038,0.001
RE1,DEMAGRSURWAT,2039,0.001
RE1,DEMAGRSURWAT,2040,0.001
RE1,DEMAGRSURWAT,2041,0.001
RE1,DEMAGRSURWAT,2042,0.001
RE1,DEMAGRSURWAT,2043,0.001
RE1,DEMAGRSURWAT,2044,0.001
RE1,DEMAGRSURWAT,2045,0.001
RE1,DEMAGRSURWAT,2046,0.001
RE1,DEMAGRSURWAT,2047,0.001
RE1,DEMAGRSURWAT,2048,0.001
RE1,DEMAGRSURWAT,2049,0.001
RE1,DEMAGRSURWAT,2050,0.001
RE1,DEMAGRGWTWAT,2020,0.001
RE1,DEMAGRGWTWAT,2021,0.001
RE1,DEMAGRGWTWAT,2022,0.001
RE1,DEMAGRGWTWAT,2023,0.001
RE1,DEMAGRGWTWAT,2024,0.001
RE1,DEMAGRGWTWAT,2025,0.001
RE1,DEMAGRGWTWAT,2026,0.001
RE1,DEMAGRGWTWAT,2027,0.001
RE1,DEMAGRGWTWAT,2028,0.001
RE1,DEMAGRGWTWAT,2029,0.001
RE1,DEMAGRGWTWAT,2030,0.001
RE1,DEMAGRGWTWAT,2031,0.001
RE1,DEMAGRGWTWAT,2032,0.001
RE1,DEMAGRGWTWAT,2033,0.001
RE1,DEMAGRGWTWAT,2034,0.001
RE1,DEMAGRGWTWAT,2035,0.001
RE1,DEMAGRGWTWAT,2036,0.001
RE1,DEMAGRGWTWAT,2037,0.001
RE1,DEMAGRGWTWAT,2038,0.001
RE1,DEMAGRGWTWAT,2039,0.001
RE1,DEMAGRGWTWAT,2040,0.001
RE1,DEMAGRGWTWAT,2041,0.001
RE1,DEMAGRGWTWAT,2042,0.001
RE1,DEMAGRGWTWAT,2043,0.001
RE1,DEMAGRGWTWAT,2044,0.001
RE1,DEMAGRGWTWAT,2045,0.001
RE1,DEMAGRGWTWAT,2046,0.001
RE1,DEMAGRGWTWAT,2047,0.001
RE1,DEMAGRGWTWAT,2048,0.001
RE1,DEMAGRGWTWAT,2049,0.001
RE1,DEMAGRGWTWAT,2050,0.001
RE1,DEMPUBSURWAT,2020,0.001
RE1,DEMPUBSURWAT,2021,0.001
RE1,DEMPUBSURWAT,2022,0.001
RE1,DEMPUBSURWAT,2023,0.001
RE1,DEMPUBSURWAT,2024,0.001
RE1,DEMPUBSURWAT,2025,0.001
RE1,DEMPUBSURWAT,2026,0.001
RE1,DEMPUBSURWAT,2027,0.001
RE1,DEMPUBSURWAT,2028,0.001
RE1,DEMPUBSURWAT,2029,0.001
RE1,DEMPUBSURWAT,2030,0.001
RE1,DEMPUBSURWAT,2031,0.001
RE1,DEMPUBSURWAT,2032,0.001
RE1,DEMPUBSURWAT,2033,0.001
RE1,DEMPUBSURWAT,2034,0.001
RE1,DEMPUBSURWAT,2035,0.001
RE1,DEMPUBSURWAT,2036,0.001
RE1,DEMPUBSURWAT,2037,0.001
RE1,DEMPUBSURWAT,2038,0.001
RE1,DEMPUBSURWAT,2039,0.001
RE1,DEMPUBSURWAT,2040,0.001
RE1,DEMPUBSURWAT,2041,0.001
RE1,DEMPUBSURWAT,2042,0.001
RE1,DEMPUBSURWAT,2043,0.001
RE1,DEMPUBSURWAT,2044,0.001
RE1,DEMPUBSURWAT,2045,0.001
RE1,DEMPUBSURWAT,2046,0.001
RE1,DEMPUBSURWAT,2047,0.001
RE1,DEMPUBSURWAT,2048,0.001
RE1,DEMPUBSURWAT,2049,0.001
RE1,DEMPUBSURWAT,2050,0.001
RE1,DEMPUBGWTWAT,2020,0.001
RE1,DEMPUBGWTWAT,2021,0.001
RE1,DEMPUBGWTWAT,2022,0.001
RE1,DEMPUBGWTWAT,2023,0.001
RE1,DEMPUBGWTWAT,2024,0.001
RE1,DEMPUBGWTWAT,2025,0.001
RE1,DEMPUBGWTWAT,2026,0.001
RE1,DEMPUBGWTWAT,2027,0.001
RE1,DEMPUBGWTWAT,2028,0.001
RE1,DEMPUBGWTWAT,2029,0.001
RE1,DEMPUBGWTWAT,2030,0.001
RE1,DEMPUBGWTWAT,2031,0.001
RE1,DEMPUBGWTWAT,2032,0.001
RE1,DEMPUBGWTWAT,2033,0.001
RE1,DEMPUBGWTWAT,2034,0.001
RE1,DEMPUBGWTWAT,2035,0.001
RE1,DEMPUBGWTWAT,2036,0.001
RE1,DEMPUBGWTWAT,2037,0.001
RE1,DEMPUBGWTWAT,2038,0.001
RE1,DEMPUBGWTWAT,2039,0.001
RE1,DEMPUBGWTWAT,2040,0.001
RE1,DEMPUBGWTWAT,2041,0.001
RE1,DEMPUBGWTWAT,2042,0.001
RE1,DEMPUBGWTWAT,2043,0.001
RE1,DEMPUBGWTWAT,2044,0.001
RE1,DEMPUBGWTWAT,2045,0.001
RE1,DEMPUBGWTWAT,2046,0.001
RE1,DEMPUBGWTWAT,2047,0.001
RE1,DEMPUBGWTWAT,2048,0.001
RE1,DEMPUBGWTWAT,2049,0.001
RE1,DEMPUBGWTWAT,2050,0.001
RE1,IMPTEF,2020,999999.0
RE1,IMPTEF,2021,999999.0
RE1,IMPTEF,2022,999999.0
RE1,IMPTEF,2023,999999.0
RE1,IMPTEF,2024,999999.0
RE1,IMPTEF,2025,999999.0
RE1,IMPTEF,2026,999999.0
RE1,IMPTEF,2027,999999.0
RE1,IMPTEF,2028,999999.0
RE1,IMPTEF,2029,999999.0
RE1,IMPTEF,2030,999999.0
RE1,IMPTEF,2031,999999.0
RE1,IMPTEF,2032,999999.0
RE1,IMPTEF,2033,999999.0
RE1,IMPTEF,2034,999999.0
RE1,IMPTEF,2035,999999.0
RE1,IMPTEF,2036,999999.0
RE1,IMPTEF,2037,999999.0
RE1,IMPTEF,2038,999999.0
RE1,IMPTEF,2039,999999.0
RE1,IMPTEF,2040,999999.0
RE1,IMPTEF,2041,999999.0
RE1,IMPTEF,2042,999999.0
RE1,IMPTEF,2043,999999.0
RE1,IMPTEF,2044,999999.0
RE1,IMPTEF,2045,999999.0
RE1,IMPTEF,2046,999999.0
RE1,IMPTEF,2047,999999.0
RE1,IMPTEF,2048,999999.0
RE1,IMPTEF,2049,999999.0
RE1,IMPTEF,2050,999999.0
RE1,IMPMAI,2020,999999.0
RE1,IMPMAI,2021,999999.0
RE1,IMPMAI,2022,999999.0
RE1,IMPMAI,2023,999999.0
RE1,IMPMAI,2024,999999.0
RE1,IMPMAI,2025,999999.0
RE1,IMPMAI,2026,999999.0
RE1,IMPMAI,2027,999999.0
RE1,IMPMAI,2028,999999.0
RE1,IMPMAI,2029,999999.0
RE1,IMPMAI,2030,999999.0
RE1,IMPMAI,2031,999999.0
RE1,IMPMAI,2032,999999.0
RE1,IMPMAI,2033,999999.0
RE1,IMPMAI,2034,999999.0
RE1,IMPMAI,2035,999999.0
RE1,IMPMAI,2036,999999.0
RE1,IMPMAI,2037,999999.0
RE1,IMPMAI,2038,999999.0
RE1,IMPMAI,2039,999999.0
RE1,IMPMAI,2040,999999.0
RE1,IMPMAI,2041,999999.0
RE1,IMPMAI,2042,999999.0
RE1,IMPMAI,2043,999999.0
RE1,IMPMAI,2044,999999.0
RE1,IMPMAI,2045,999999.0
RE1,IMPMAI,2046,999999.0
RE1,IMPMAI,2047,999999.0
RE1,IMPMAI,2048,999999.0
RE1,IMPMAI,2049,999999.0
RE1,IMPMAI,2050,999999.0
RE1,IMPWHE,2020,999999.0
RE1,IMPWHE,2021,999999.0
RE1,IMPWHE,2022,999999.0
RE1,IMPWHE,2023,999999.0
RE1,IMPWHE,2024,999999.0
RE1,IMPWHE,2025,999999.0
RE1,IMPWHE,2026,999999.0
RE1,IMPWHE,2027,999999.0
RE1,IMPWHE,2028,999999.0
RE1,IMPWHE,2029,999999.0
RE1,IMPWHE,2030,999999.0
RE1,IMPWHE,2031,999999.0
RE1,IMPWHE,2032,999999.0
RE1,IMPWHE,2033,999999.0
RE1,IMPWHE,2034,999999.0
RE1,IMPWHE,2035,999999.0
RE1,IMPWHE,2036,999999.0
RE1,IMPWHE,2037,999999.0
RE1,IMPWHE,2038,999999.0
RE1,IMPWHE,2039,999999.0
RE1,IMPWHE,2040,999999.0
RE1,IMPWHE,2041,999999.0
RE1,IMPWHE,2042,999999.0
RE1,IMPWHE,2043,999999.0
RE1,IMPWHE,2044,999999.0
RE1,IMPWHE,2045,999999.0
RE1,IMPWHE,2046,999999.0
RE1,IMPWHE,2047,999999.0
RE1,IMPWHE,2048,999999.0
RE1,IMPWHE,2049,999999.0
RE1,IMPWHE,2050,999999.0
RE1,IMPSOR,2020,999999.0
RE1,IMPSOR,2021,999999.0
RE1,IMPSOR,2022,999999.0
RE1,IMPSOR,2023,999999.0
RE1,IMPSOR,2024,999999.0
RE1,IMPSOR,2025,999999.0
RE1,IMPSOR,2026,999999.0
RE1,IMPSOR,2027,999999.0
RE1,IMPSOR,2028,999999.0
RE1,IMPSOR,2029,999999.0
RE1,IMPSOR,2030,999999.0
RE1,IMPSOR,2031,999999.0
RE1,IMPSOR,2032,999999.0
RE1,IMPSOR,2033,999999.0
RE1,IMPSOR,2034,999999.0
RE1,IMPSOR,2035,999999.0
RE1,IMPSOR,2036,999999.0
RE1,IMPSOR,2037,999999.0
RE1,IMPSOR,2038,999999.0
RE1,IMPSOR,2039,999999.0
RE1,IMPSOR,2040,999999.0
RE1,IMPSOR,2041,999999.0
RE1,IMPSOR,2042,999999.0
RE1,IMPSOR,2043,999999.0
RE1,IMPSOR,2044,999999.0
RE1,IMPSOR,2045,999999.0
RE1,IMPSOR,2046,999999.0
RE1,IMPSOR,2047,999999.0
RE1,IMPSOR,2048,999999.0
RE1,IMPSOR,2049,999999.0
RE1,IMPSOR,2050,999999.0
RE1,IMPBRL,2020,999999.0
RE1,IMPBRL,2021,999999.0
RE1,IMPBRL,2022,999999.0
RE1,IMPBRL,2023,999999.0
RE1,IMPBRL,2024,999999.0
RE1,IMPBRL,2025,999999.0
RE1,IMPBRL,2026,999999.0
RE1,IMPBRL,2027,999999.0
RE1,IMPBRL,2028,999999.0
RE1,IMPBRL,2029,999999.0
RE1,IMPBRL,2030,999999.0
RE1,IMPBRL,2031,999999.0
RE1,IMPBRL,2032,999999.0
RE1,IMPBRL,2033,999999.0
RE1,IMPBRL,2034,999999.0
RE1,IMPBRL,2035,999999.0
RE1,IMPBRL,2036,999999.0
RE1,IMPBRL,2037,999999.0
RE1,IMPBRL,2038,999999.0
RE1,IMPBRL,2039,999999.0
RE1,IMPBRL,2040,999999.0
RE1,IMPBRL,2041,999999.0
RE1,IMPBRL,2042,999999.0
RE1,IMPBRL,2043,999999.0
RE1,IMPBRL,2044,999999.0
RE1,IMPBRL,2045,999999.0
RE1,IMPBRL,2046,999999.0
RE1,IMPBRL,2047,999999.0
RE1,IMPBRL,2048,999999.0
RE1,IMPBRL,2049,999999.0
RE1,IMPBRL,2050,999999.0
RE1,IMPCOF,2020,999999.0
RE1,IMPCOF,2021,999999.0
RE1,IMPCOF,2022,999999.0
RE1,IMPCOF,2023,999999.0
RE1,IMPCOF,2024,999999.0
RE1,IMPCOF,2025,999999.0
